Game ID,Rated,Start Time,End Time,No. of Turns,Game_status,Winner,Increment_time,White_id,White_rating,Black_id,Black_rating,Moves,Opening_eco,Opening_name,Opening_play
ZydVhIrf,TRUE,1.50E+12,1.50E+12,43,mate,white,15+15,sotochka,1392,dbmcdonald,1500,e4 c5 e5 Nc6 Nf3 f6 exf6 Nxf6 Bc4 d5 Bb5 a6 Bxc6+ bxc6 d4 Qa5+ c3 Bf5 O-O g6 Re1 Qb5 h3 Ne4 Na3 Qb6 Be3 Bg7 dxc5 Qxb2 Nc2 Qxc3 Ncd4 e5 Nxc6 Kd7 Qxd5+ Kc7 Ne7 Rhd8 Qc6+ Kb8 Qb6#,B20,Sicilian Defense,2
GUt4BWYv,TRUE,1.50E+12,1.50E+12,60,resign,black,15+0,starfire777,1906,rfqjr,1834,Nf3 Nf6 c4 b6 g3 Bb7 Bg2 e6 O-O Be7 d4 d5 Nc3 dxc4 Qa4+ Nbd7 Qxc4 O-O Bf4 c5 Nb5 Ba6 a4 Nd5 Bd2 cxd4 Nfxd4 Rc8 Qa2 Nc5 Nxa7 Bf6 Ndc6 Qd7 Nxc8 Rxc8 Nb4 Bxe2 Rfe1 Bh5 Nxd5 exd5 Be3 d4 Bd2 Nd3 Rf1 Bg4 f3 Be6 Qb1 Bf5 Qa2 Rc2 Bc1 Bh3 Bh1 Bxf1 Kxf1 Qh3+,E17,Queen's Indian Defense: Classical Variation,11
KOX0GIOh,TRUE,1.50E+12,1.50E+12,122,outoftime,black,15+0,rfqjr,1841,rostfrei,2015,d4 c5 Nf3 cxd4 Qxd4 Nc6 Qd1 Nf6 Bf4 d6 c3 g6 e3 Bg7 h3 O-O Nbd2 Bf5 Be2 e5 Bh2 Qe7 O-O Rad8 Nh4 Bc8 Nhf3 h6 Qa4 a6 Nb3 b5 Qh4 Be6 Nbd2 Qc7 Ne4 Nh7 Rfd1 f5 Ned2 Nf6 c4 b4 b3 g5 Nxg5 hxg5 Qxg5 Nh7 Qg3 Kh8 Bh5 Rg8 Bg6 Bf6 h4 Qg7 h5 Ne7 Nf3 Nxg6 hxg6 Qxg6 Qxg6 Rxg6 c5 Ng5 Nxg5 Rxg5 Rxd6 Rxd6 cxd6 Rg7 Rd1 Rd7 f3 Kg8 Kf2 Kf7 Ke2 Ke8 e4 f4 Bg1 Rg7 Kf1 Bd7 Bc5 Bb5+ Kg1 Rh7 Bxb4 Kd7 a4 Bc6 Bc5 Bd8 a5 Rh6 b4 Bb5 Rd2 Bg5 Rd1 Rg6 Rd2 Bh6 Rd1 Bf8 Rd2 Bxd6 Kf2 Kc6 Bb6 Bxb4 Rc2+ Kd7 Rc7+ Ke6 Rc8 Rg7,A43,Old Benoni Defense,2
JLq6d7LP,TRUE,1.50E+12,1.50E+12,49,resign,white,15+0,willconquer,1905,rfqjr,1852,e4 b6 Nf3 Bb7 d3 g6 Be2 Bg7 O-O d6 c3 Nd7 Re1 Ngf6 Bf1 O-O Bg5 h6 Bd2 c5 Na3 a6 Nc2 Nh7 Ne3 Ne5 Nxe5 Bxe5 Ng4 Bg7 Nxh6+ Bxh6 Bxh6 Re8 Re3 d5 e5 d4 Rh3 Qd5 cxd4 cxd4 f4 Rac8 Rg3 Qe6 Be2 Qf5 Bg4,B00,Owen Defense,2
3fwBIVZP,TRUE,1.50E+12,1.50E+12,56,mate,black,10+0,venetosergio,1467,bloonfreakster,1478,b3 e5 Bb2 Nc6 Nf3 d6 d4 exd4 Nxd4 Nxd4 Bxd4 Qh4 Bb2 Nf6 g3 Qb4+ c3 Qe4 Nd2 Qxh1 e3 Bh3 Qf3 Qxh2 Bxh3 Qxh3 Qxb7 Rd8 Qf3 Be7 O-O-O O-O c4 d5 cxd5 Nxd5 Nc4 c6 Rh1 Qe6 Qh5 h6 Qf3 Bf6 Ba3 Rfe8 Qe2 Nc3 Qc2 Qd5 Bb2 Qxh1+ Qd1 Rxd1+ Kc2 Qe4#,A01,Nimzo-Larsen Attack: Modern Variation #3,4
4RggB4Pd,FALSE,1.50E+12,1.50E+12,77,mate,white,10+0,bloonfreakster,1478,a7twen,1500,e4 c5 Nf3 h5 d4 h4 d5 f6 Bf4 g5 Be3 g4 Nfd2 e5 dxe6 dxe6 Qxg4 e5 Qg6+ Ke7 Bxc5+ Kd7 Bb5+ Nc6 Qf7+ Be7 Bxc6+ bxc6 Qg7 Nh6 Nc3 Ke6 Bxe7 Qxe7 Qxh8 Ng4 Qg8+ Kd6 Nc4+ Kc5 O-O-O Nxf2 Na4+ Kb5 Nc3+ Ka6 Rd6 Bb7 Qg6 Nxh1 Qf5 Rg8 Qf1 Ng3 hxg3 Rxg3 Na3+ Kb6 Qf2+ Kc7 Rd2 c5 Nd5+ Bxd5 exd5 Rxa3 d6+ Qxd6 Rxd6 Rxa2 Qxf6 Ra1+ Kd2 e4 Qe7+ Kc8 Rd8#,B27,Sicilian Defense,3
Yb0t6EPX,FALSE,1.50E+12,1.50E+12,60,resign,black,10+0,a7twen,1500,bloonfreakster,1478,h4 e5 h5 d5 e3 Nf6 f3 e4 g4 exf3 g5 Bg4 Kf2 Ne4+ Ke1 Qd6 Nxf3 Qg3+ Ke2 Bxf3+ Kd3 Nf2+ Kc3 Nxd1+ Kb3 Bxh1 Be2 Qd6 a3 Qb6+ Ka2 Nf2 Nc3 Nh3 d4 Nxg5 Bd2 Be4 Na4 Qf6 Nc5 Bxc5 dxc5 Bxc2 Rf1 Qe6 Bb5+ c6 Be2 d4+ Ka1 dxe3 Bc3 O-O b3 Bxb3 Rb1 Bc2 Rxb7 Nd7,A00,Kadas Opening,1
zHBeN1Ql,FALSE,1.50E+12,1.50E+12,33,mate,white,10+0,bloonfreakster,1478,sd56,1362,e4 d6 Nf3 f6 d4 e5 dxe5 fxe5 Nc3 Bg4 Be2 Bxf3 Bxf3 Nc6 Be3 g6 Nd5 Nge7 Bg5 Qd7 Nf6+ Kf7 Nxd7 Nc8 Qd5+ Ke8 Qe6+ Be7 Bxe7 N8xe7 Nf6+ Kd8 Qd7#,B07,Pirc Defense #4,2
HsolNMZx,FALSE,1.50E+12,1.50E+12,83,resign,white,15+0,bloonfreakster,1478,x6sapnupuas9x,1490,e4 e5 Nf3 Nc6 d4 Bd6 d5 Nd4 Nxd4 exd4 Qxd4 Nf6 e5 Qe7 f4 Ng4 Be2 Bc5 d6 cxd6 exd6 Bxd4 dxe7 Nf2 Rf1 Kxe7 Rxf2 Bxf2+ Kxf2 Re8 b3 Kf8 Nc3 b6 Bf3 Rb8 Ba3+ Kg8 Bd6 Bb7 Bxb8 Rxb8 Be4 Bxe4 Nxe4 Rc8 Rd1 Rxc2+ Kf3 f5 Ng3 g6 Rxd7 Rxa2 Rd8+ Kf7 Rd7+ Kg8 Ne2 a5 Rb7 a4 bxa4 Ra3+ Kf2 Rxa4 Rxb6 h5 Rxg6+ Kf7 Rg5 Kf6 Rxh5 Kg6 Rg5+ Kf6 g3 Ke6 h4 Kd5 h5 Ke4 Nc3+,C44,Scotch Game,5
fDGEuax4,TRUE,1.50E+12,1.50E+12,102,mate,black,8+5,romaniuk,1453,bloonfreakster,1466,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bg4 Nc3 a6 Be2 Nf6 h3 Bxf3 Bxf3 Be7 d3 Nd4 Be3 c5 Bxd4 exd4 Ne2 O-O c3 dxc3 Nxc3 Qb6 Na4 Qb4 a3 Qb5 Be2 Qc6 Bf3 Qd7 Nb6 Qb5 Nxa8 Rxa8 Rb1 Nd7 Re1 Bf6 a4 Qb4 b3 Ne5 Be2 Nc6 Rb2 Bxb2 Qb1 Bc3 Rc1 Nd4 Bd1 Bd2 Rc4 Qa5 Qb2 Bh6 b4 Qc7 bxc5 dxc5 Qxd4 cxd4 Rxc7 g6 Rxb7 Rc8 Kf1 Rc3 Rd7 Rxd3 Be2 Ra3 Rxd4 Bg7 Rd8+ Bf8 Bxa6 Rxa4 Bb7 Kg7 Bd5 Ra1+ Ke2 Rg1 g3 Rh1 h4 Rh2 Kf3 Bc5 e5 Rxf2+ Kg4 h5+ Kg5 Rf5#,C62,Ruy Lopez: Steinitz Defense,6
yzk9TBrf,FALSE,1.50E+12,1.50E+12,29,resign,white,5+5,bloonfreakster,1466,rjfusafischer,1592,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 Nc3 c6 Bg5 Be7 Bxf6 Bxf6 e5 Qe7 f4 c5 Qe4 g6 exf6 Qxe4+ Nxe4 O-O O-O-O Re8 Nxc5,C45,Scotch Game,7
7EOkF0DP,FALSE,1.50E+12,1.50E+12,91,resign,white,5+8,bloonfreakster,1466,chanta1950,1582,e4 e5 Nf3 d6 c3 c5 d4 cxd4 cxd4 exd4 Nxd4 Nc6 Bb5 Bd7 Qa4 Nxd4 Bxd7+ Qxd7 Qxd4 Nf6 O-O Be7 Re1 O-O Nc3 Rae8 Bg5 Ng4 Bxe7 Rxe7 e5 Qe6 Qxd6 Qxd6 exd6 Rxe1+ Rxe1 Rd8 Rd1 h5 Nb5 g5 Nxa7 h4 h3 Ne5 Nb5 f5 a4 f4 Nd4 g4 Ne6 Rd7 Nxf4 gxh3 gxh3 Nf3+ Kf1 Kh8 Ng6+ Kh7 Ne5 Nxe5 b4 Rg7 Ke2 Rd7 a5 Nc4 f4 Rxd6 Rxd6 Nxd6 Kf3 Kg6 Kg4 Ne4 Kxh4 Nd2 b5 Nc4 a6 bxa6 bxa6 Nb6 a7 Kh6 Kg4 Kg6 h4,C41,Philidor Defense #2,4
Jdcqh0ZM,FALSE,1.50E+12,1.50E+12,34,resign,black,2+10,bloonfreakster,1466,rcatlc,1744,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6 bxc6 Be3 Bg7 b3 Nf6 Bd4 O-O Qf3 d5 Bxf6 Bxf6 Nc3 dxe4 Qe3 Qa5 O-O-O Qxc3 Qxe4 Qb2+ Kd2 Rd8+ Ke2 Ba6+ Ke1 Qc3+,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9
zoaBo5Hf,TRUE,1.50E+12,1.50E+12,59,resign,black,10+0,bloonfreakster,1479,banana_boat,1454,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Qe7 Bg5 Qb4+ c3 Qxd4 cxd4 Ne4 Be3 Bb4+ Nc3 Nxc3 bxc3 Bxc3+ Kd1 Bxa1 g3 O-O Bg2 Bc3 Ke2 Re8 Rc1 Ba5 Rb1 Bb6 a4 d6 a5 Bxa5 Bxb7 Bxb7 Rxb7 Rab8 Rxa7 Rb2+ Kf3 Bb6 Rb7 dxe5 dxe5 Rb3 Ke4 Rb4+ Kd5 Rd8+ Kc6 Kf8 f4,C45,Scotch Game,7
lad73Yza,TRUE,1.50E+12,1.50E+12,41,resign,white,6+5,schipio,1566,bloonfreakster,1493,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 Bg4 h3 Bh5 d3 Qf6 Nd5 Bxf3 Nxf6+ gxf6 Qxf3 O-O-O Bxc6 bxc6 Be3 Bg7 O-O Ne7 d4 Rhg8 dxe5 fxe5 Bxa7 Rdf8 Qb3 Kd7 c4 f5 c5 Ra8 cxd6 Rxa7 dxe7 Re8 exf5,C62,Ruy Lopez: Steinitz Defense,6
IdLtnMSr,TRUE,1.50E+12,1.50E+12,54,resign,black,10+0,wiggleitjiggleit,1454,wachmacher,1421,d4 d5 c4 e6 Nf3 c5 cxd5 exd5 dxc5 Bxc5 e3 Nc6 Nd4 Nxd4 exd4 Bb4+ Bd2 Bxd2+ Nxd2 Qf6 Bb5+ Bd7 Bxd7+ Kxd7 Qa4+ Qc6 Qa3 Ne7 O-O Qd6 Qa4+ Qc6 Qa3 Qd6 b4 Rhe8 Rfe1 Nf5 Qa4+ Qc6 b5 Rxe1+ Rxe1 Qc3 b6+ Kd6 Qd1 axb6 Qc1 Qxc1 Rxc1 Rxa2 h3 Rxd2,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
jVg6I7ln,TRUE,1.50E+12,1.50E+12,43,resign,white,10+0,pv2017,1444,wiggleitjiggleit,1465,b4 f6 Bb2 Nc6 b5 Na5 e4 a6 a4 c6 Nf3 e6 Be2 Bc5 d4 Bb4+ Bc3 Bxc3+ Nxc3 Ne7 O-O d5 e5 fxe5 Nxe5 Bd7 Bd3 Ng6 Qh5 Qf6 Nxg6 Qf7 Qg5 h6 Qe5 Qf6 Qxf6 gxf6 Nxh8 O-O-O Ng6 Rg8 Ne7+,A00,Polish Opening,1
FBDzyVF9,TRUE,1.50E+12,1.50E+12,34,resign,black,10+0,blazingheart,1387,wiggleitjiggleit,1457,c4 g6 d4 Bg7 e4 d6 Nf3 Nf6 Nc3 c6 e5 dxe5 Nxe5 O-O Bf4 Nbd7 d5 Nxe5 Bxe5 cxd5 Nxd5 Nxd5 Bxg7 Kxg7 Qd4+ Kg8 Rd1 Qa5+ Ke2 Nf6 f4 Bg4+ Kf2 Rad8,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
99WIHFGT,TRUE,1.50E+12,1.50E+12,122,resign,black,10+0,imlimbad,1417,wiggleitjiggleit,1447,e3 d5 d4 Nc6 h3 Bf5 Nf3 e6 a3 Nf6 Be2 Ne4 O-O h6 c4 dxc4 Bxc4 Ng5 Nh4 Nxh3+ gxh3 Qxh4 Qf3 Bxh3 Rd1 Bg4 Qg3 Qxg3+ fxg3 Bxd1 Bd2 O-O-O Nc3 Bg4 Rf1 f5 d5 Ne5 Be2 Bxe2 Nxe2 Rxd5 Bc3 Bd6 Nf4 Rc5 Nxe6 Rxc3 bxc3 Re8 Nxg7 Re7 Nxf5 Rf7 e4 Bc5+ Kg2 Nc4 Rd1 Ne3+ Nxe3 Bxe3 Rf1 Rxf1 Kxf1 Bd2 c4 Bc1 a4 Kd7 Ke2 Kd6 Kf3 Bg5 Kg4 Ke5 Kf3 c6 g4 a6 c5 Kd4 a5 Kxc5 e5 Kd5 e6 Kxe6 Ke4 Kd6 Kd3 Kc5 Kc3 Kb5 Kd4 Kxa5 Ke5 b5 Kd6 Kb6 Kd7 a5 Kd6 a4 Ke5 a3 Kd4 a2 Kc3 a1=Q+ Kd3 Qc1 Ke4 b4 Kd4 b3 Ke5 b2 Kf5 b1=Q+ Ke6 Qe1+,D00,Queen's Pawn Game #2,3
IwZxp7dg,TRUE,1.50E+12,1.50E+12,51,mate,white,10+0,wiggleitjiggleit,1436,simplymaster,1439,d4 c6 c4 d5 e3 Nf6 Bd3 Nbd7 Nf3 e6 Nc3 Bb4 e4 Bxc3+ bxc3 dxe4 Ne5 exd3 Qxd3 O-O Qg3 Nxe5 dxe5 Ne4 Qe3 Nxc3 Qxc3 Qc7 Qe3 b6 O-O Rd8 Bd2 Ba6 Rad1 Bxc4 Qg3 Bxf1 Bh6 g6 Qf4 Rxd1 h3 Bd3+ Kh2 Re1 g3 Rxe5 Qf6 Re2 Qg7#,D46,Semi-Slav Defense: Romih Variation,12
ZP5ZQVcC,TRUE,1.50E+12,1.50E+12,62,resign,black,10+0,wiggleitjiggleit,1455,jourapoura,1081,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb3 Nxd5 c4 Nf6 Nc3 Nxb3 axb3 Bb4 O-O h6 Nge4 Bf5 d3 Qd4 Nxf6+ gxf6 Be3 Qg4 Qxg4 Bxg4 f3 Bxc3 bxc3 Bf5 g4 Bxd3 Rad1 Bxf1 Kxf1 Rd8 Rd5 Rxd5 cxd5 O-O Ke2 Rd8 c4 c6 dxc6 bxc6 Bc5 Rd7 b4 Kg7 b5 cxb5 cxb5 Rc7 Bxa7 Rxa7 b6 Rb7,C57,Italian Game: Two Knights Defense |  Polerio Defense,10
mcIe47kW,TRUE,1.50E+12,1.50E+12,30,resign,black,10+0,antitexnik,1318,wiggleitjiggleit,1448,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nd4 d6 Qxd6 Nxf7 Qc6 Nxe5 Qxg2 Qf3 Qxf3 Nxf3 Nxf3+ Ke2 Bg4 h3 Bh5 d4 Nxd4+ Kd3 O-O-O Be6+ Nxe6+,C57,Italian Game: Two Knights Defense |  Fritz Variation,10
izepvFbk,TRUE,1.50E+12,1.50E+12,79,outoftime,white,10+0,wiggleitjiggleit,1437,simplymaster,1446,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Nxe4 Bxe4 Nd7 d5 Nf6 f3 cxd5 Bd3 e6 Ne2 Bd6 b3 O-O Bb2 Qa5+ Bc3 Bb4 Qd2 d4 Bxb4 Qb6 Bxf8 Kxf8 O-O e5 f4 e4 Bc4 d3+ Kh1 dxe2 Bxe2 e3 Qd3 g6 c4 Bf5 Qc3 Rc8 a3 a5 b4 axb4 axb4 Be4 c5 Qc6 Bf3 Bxf3 Rxf3 Nd5 Qd4 Re8 Rd1 e2 Re1 Nc7 Re3 Nb5 Rxe8+ Qxe8 Qd3 Kg7 Qxe2 Qxe2 Rxe2 Kf6 g3 Kf5 Re5+,B15,Caro-Kann Defense: Alekhine Gambit,9
079kHDqh,TRUE,1.50E+12,1.50E+12,32,resign,black,10+0,wiggleitjiggleit,1448,penguin_lo,1436,d4 d5 c4 Bf5 Nf3 e6 e3 Nc6 cxd5 Qxd5 Bd3 Bb4+ Nc3 Bxc3+ bxc3 Bg6 c4 Qa5+ Bd2 Qa3 Bc1 Qd6 O-O Nf6 c5 Qd5 Re1 Nb4 Ba3 Nxd3 Qxd3 Bxd3,D02,Queen's Gambit Refused: Baltic Defense,4
3HcbGoZ7,TRUE,1.50E+12,1.50E+12,78,resign,black,10+0,vkmansftw,1308,wiggleitjiggleit,1441,e4 Nf6 Nc3 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nbxd7 O-O Bc5 Re1 O-O Nxe5 Nxe5 Rxe5 d4 Rxc5 dxc3 Rxc3 Rc8 Rxc8 Qxc8 d3 Qc7 Qf3 Re8 Bf4 Qxc2 Qxb7 Qe2 h3 Nh5 Bd6 Qxd3 Rc1 h6 Rc7 Re1+ Kh2 Qxd6+ g3 Re2 Rxf7 Rxf2+ Rxf2 Qxg3+ Kh1 Qxf2 Qb8+ Kh7 Qe5 Ng3+ Qxg3 Qxg3 h4 Qxh4+ Kg2 Qc4 b3 Qc2+ Kf3 Qxa2 Kf4 Qxb3 Ke5 a5 Kd6 a4 Kd7 a3 Kd8 Qg8+,C26,Vienna Game: Stanley Variation,5
nbM0dEPe,TRUE,1.50E+12,1.50E+12,82,resign,black,10+0,mark1984,1708,mirniy86,1851,d4 d5 Nf3 Nf6 Nc3 c6 Bg5 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Be7 O-O O-O Bf4 Nh5 Bg3 Nxg3 hxg3 Nd7 Nh2 e5 f3 Bd6 Rae1 Qg5 f4 Qxg3 fxe5 Bc7 Rf3 Qg5 Ref1 Rae8 Ne2 f6 Rg3 Qh5 Rf5 Qf7 exf6 Bxg3 Nxg3 Nxf6 Ng4 Qg6 Rf4 Qxd3 cxd3 Nxg4 Rxg4 Rxe3 Nh5 g6 Kh2 Rxd3 g3 Rd2+ Kh3 Rxb2 a4 Rff2 Kh4 Kh8 Nf4 Rh2+ Kg5 Kg7 Ne6+ Kf7 Nf4 b5 axb5 cxb5 Nxd5 Rbf2 Re4 Rf5+ Kg4 Rxd5,D02,Queen's Pawn Game: Symmetrical Variation,4
hN4to7eV,TRUE,1.50E+12,1.50E+12,64,resign,black,15+5,markovits75,1960,enialios,2260,Nf3 d5 c4 c6 d4 e6 g3 Bd6 Bg2 Nd7 Qc2 f5 O-O Ngf6 b3 Qe7 Bb2 O-O Ne5 Ne4 e3 Nxe5 dxe5 Bc5 Nc3 a5 Ne2 Bd7 Nf4 b5 Nd3 Ba7 Rac1 bxc4 bxc4 Rfb8 cxd5 cxd5 Bd4 Bb5 Rfd1 Bxd4 exd4 Bxd3 Rxd3 Qd7 Qc6 Qxc6 Rxc6 Rb1+ Bf1 Rab8 f3 Ng5 h4 Nh3+ Kg2 R8b2+ Kxh3 Rxf1 g4 f4 g5 Rg1,D11,Slav Defense: Modern Line,5
3T6iRhh0,TRUE,1.50E+12,1.50E+12,59,resign,black,15+5,markovits75,1969,enialios,2247,Nf3 c5 g3 d5 Bg2 Nf6 c4 d4 O-O Nc6 d3 e5 e3 Bd6 exd4 cxd4 a3 a5 Re1 O-O Bg5 h6 Bxf6 Qxf6 Nbd2 Qd8 Qc2 Bf5 c5 Bc7 Nc4 Re8 Nfd2 Qe7 Qb3 Reb8 Be4 Be6 Qb5 Na7 Qa4 Qxc5 b4 Qb5 Qc2 axb4 axb4 Nc6 Na3 Qxb4 Reb1 Qc3 Qxc3 dxc3 Ndc4 Nd4 Bxb7 c2 Rb2,A08,King's Indian Attack: Sicilian Variation,5
p80h54Rh,TRUE,1.50E+12,1.50E+12,62,resign,black,10+3,theanonymousone,1325,polasara,1174,d4 d5 Nf3 e6 Bf4 Nf6 e3 a6 Bd3 g6 Nbd2 Bb4 O-O Nc6 c4 dxc4 Bxc4 b5 Bb3 Na5 a3 Bxd2 Nxd2 Nxb3 Qxb3 Bb7 Rac1 O-O Bxc7 Qd7 Rc5 Nd5 Rfc1 Rac8 Bd6 Rfd8 Rxc8 Rxc8 Rxc8+ Qxc8 h3 Qd7 Ne4 f5 Nc5 Qxd6 Nxb7 Qb6 Nc5 f4 exf4 Nxf4 Nd7 Ne2+ Kf1 Nxd4 Nf6+ Kf7 Nd7 Qd8 Nb6 Nxb3,D02,Queen's Pawn Game: Zukertort Variation,3
7yjm4QKt,FALSE,1.50E+12,1.50E+12,104,mate,black,15+1,theanonymousone,1325,leaving_at_dawn,1500,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d3 Nf6 Bg5 Be7 Nc3 d6 Bxc6+ bxc6 Ne4 Nxe4 Bxe7 Nxf2 Bxd8 Nxd1 Rfxd1 Kxd8 d4 Bg4 dxe5 h5 exd6 h4 dxc7+ Kxc7 Rd4 f5 Ne5 h3 Nxg4 fxg4 Rxg4 hxg2 Rxg2 Rag8 Re1 g5 Re7+ Kb6 a4 g4 b4 Rg5 c4 a5 c5+ Ka6 b5+ cxb5 Re6+ Kb7 axb5 Rhg8 Rb6+ Kc7 Rc6+ Kb7 Rg3 a4 Kf2 Rf8+ Ke3 Re5+ Kd4 Rg5 Ra3 Rf4+ Ke3 Rf3+ Ke4 Rxa3 Rb6+ Kc7 Ra6 Rxc5 Kd4 Rxb5 Kc4 Rbb3 Ra7+ Kd6 Rxa4 Rc3+ Kb4 Rab3+ Ka5 Rh3 Rxg4 Rxh2 Rg6+ Kd5 Ka4 Rbb2 Rg3 Kc4 Ka3 Ra2#,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8
GLNSsTvw,TRUE,1.50E+12,1.50E+12,65,mate,white,5+8,theanonymousone,1322,costillar,913,d4 d5 Nf3 f6 Bf4 e6 e3 Nh6 Bd3 Ng4 O-O c5 Nbd2 h5 h3 f5 hxg4 hxg4 Nh2 Qf6 c3 Rh5 Bg3 Qh6 dxc5 Bxc5 b4 Bxe3 fxe3 Qxe3+ Bf2 Qxd3 Rc1 Qb5 a4 Qc6 b5 Qd6 g3 Nd7 c4 Qa3 cxd5 f4 Qxg4 Rxd5 Qxf4 Rf5 Qe3 Qd6 Ne4 Qb4 Be1 Qxa4 Rxf5 exf5 Nc5+ Ne5 Nxa4 Bd7 Qxe5+ Be6 Qxe6+ Kf8 Bb4#,D02,Queen's Pawn Game: Zukertort Variation,3
AKDSQGBI,TRUE,1.50E+12,1.50E+12,23,resign,white,15+0,garib33gg,1224,theanonymousone,1332,e4 c5 d4 cxd4 Qxd4 Nc6 Qc4 e6 Nc3 Ne5 Qd4 d6 Nf3 Nxf3+ gxf3 Nf6 Nb5 Be7 e5 Qa5+ Bd2 Qxb5 Bxb5+,B21,Sicilian Defense: Smith-Morra Gambit #2,3
PklztzJG,TRUE,1.50E+12,1.50E+12,50,mate,black,30+0,theanonymousone,1353,marlowe43,1068,d4 d5 Nf3 Nf6 Bf4 Nc6 e3 Bd7 Nbd2 g6 Bd3 Bg7 O-O O-O Ne5 Nxe5 dxe5 Ng4 h3 Nh6 Bxh6 Bxh6 Nf3 e6 c4 c6 cxd5 cxd5 e4 Qa5 exd5 Qxd5 Bc4 Qc6 b3 Rad8 Qd6 Qe4 Rfe1 Qc2 Nd4 Qb2 Re2 Qxa1+ Kh2 Bf4+ g3 Bc6 Qc5 Qh1#,D02,Queen's Pawn Game: London System,5
KU3BtTZA,TRUE,1.50E+12,1.50E+12,58,mate,black,10+9,nikosioannidis,1131,theanonymousone,1347,d4 d5 Nc3 Nf6 Nf3 Bf5 Bg5 e6 e3 Qd7 Bb5 c6 Ba4 Qe7 h3 Nbd7 O-O g6 Re1 Bg7 Ne5 Nxe5 dxe5 h6 Bxf6 Bxf6 exf6 Qxf6 e4 Bxe4 Nxe4 dxe4 Rxe4 O-O Rd4 Rfd8 Rxd8+ Rxd8 Qe1 Qxb2 Qa5 Qxa1+ Kh2 b6 Qxa7 Qe5+ g3 Rd2 Qxb6 c5 Qb8+ Qxb8 c4 Rxf2+ Kg1 Qxg3+ Kh1 Rh2#,D01,Queen's Pawn Game: Chigorin Variation,4
ngPkTMFq,TRUE,1.50E+12,1.50E+12,64,resign,black,10+0,macripoly,1197,theanonymousone,1340,e4 b6 d4 Bb7 Nc3 Nc6 Nf3 e6 Be2 Bb4 O-O d5 a3 Bxc3 bxc3 dxe4 Bg5 Nge7 Bb5 O-O Ne5 Nxe5 Bxe7 Qxe7 dxe5 c6 Be2 Rfd8 Qc1 h6 f4 exf3 Bxf3 Qg5 Qxg5 hxg5 h3 Rd2 Bh5 g6 Bg4 Rxc2 Rad1 c5 Bf3 Bxf3 Rxf3 Kg7 Rdf1 Rf8 Rf6 Rxc3 a4 Re3 h4 Rxe5 h5 gxh5 R1f3 g4 Rxf7+ Rxf7 Rxf7+ Kxf7,B00,Owen Defense,2
PG8ZOrx8,FALSE,1.50E+12,1.50E+12,56,resign,black,3+8,eouen,1163,theanonymousone,1340,d4 d5 e3 Nf6 Bd3 Bg4 f3 Bh5 g4 Bg6 Bd2 Bxd3 cxd3 g6 Qa4+ c6 Ba5 b6 Bb4 Bg7 Nc3 O-O Nh3 Bh6 Kd2 Qd7 Rhg1 c5 Qxd7 Nbxd7 dxc5 bxc5 Ba5 d4 Nb5 Bxe3+ Kc2 Bxg1 Rxg1 Nb6 Bd2 Kg7 b3 a6 Nc7 Ra7 Ba5 Rxc7 Bxb6 Rb7 Bxc5 Rd8 Bxe7 Rc7+ Kd2 Rxe7,D00,Queen's Pawn Game: Stonewall Attack,5
hh4qc2VN,TRUE,1.50E+12,1.50E+12,18,resign,black,60+120,theanonymousone,1362,hero100,976,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qf3 Qf6 Qxf6 gxf6 d3 Bb4+ Nc3 Nxc3 bxc3 Bxc3+ Ke2 Bxa1,C42,Russian Game: Damiano Variation,6
F8VACPac,TRUE,1.50E+12,1.50E+12,43,resign,white,10+0,theanonymousone,1348,antonydoytchev,1381,d4 d5 Nf3 e6 Bf4 c5 e3 Nc6 Bd3 Qb6 b3 cxd4 exd4 Nxd4 Be3 Nxf3+ Qxf3 Bc5 Bxc5 Qxc5 O-O Qc3 Nxc3 Nf6 Bb5+ Bd7 Bd3 O-O-O a4 Kb8 Qe3 Rc8 Bb5 e5 Qxe5+ Ka8 Bxd7 Nxd7 Qxg7 Rhf8 b4 Rxc3 Qxc3,D02,Queen's Pawn Game: Zukertort Variation,3
